VD VG VS VB Ids  
-0.7 -0.282828282828 0 0 -9.73607193937e-09
-0.95 -0.282828282828 0 0 -1.15265162874e-08
-0.05 -0.262626262626 0 0 -2.9495848719e-09
-0.2 -0.262626262626 0 0 -3.51853352505e-09
-0.3 -0.262626262626 0 0 -3.755144238e-09
-0.5 -0.262626262626 0 0 -4.28706010422e-09
-0.7 -0.262626262626 0 0 -4.90567125062e-09
-0.95 -0.262626262626 0 0 -5.8139350301e-09
-0.05 -0.242424242424 0 0 -1.48320567239e-09
-0.2 -0.242424242424 0 0 -1.76967314378e-09
-0.3 -0.242424242424 0 0 -1.88913794434e-09
-0.5 -0.242424242424 0 0 -2.15810095939e-09
-0.7 -0.242424242424 0 0 -2.47136798925e-09
-0.95 -0.242424242424 0 0 -2.93193524213e-09
