Vd Vgf Vs Vgb L IDS qicore xg1 xg2  
1.0 0.34 0 -1.0 5.5e-08 1.586e-08 7.810e-05 29.5672 -126.4464 
1.0 0.36 0 -1.0 5.5e-08 3.095e-08 1.518e-04 30.3363 -126.4464 
1.0 0.38 0 -1.0 5.5e-08 6.040e-08 2.951e-04 31.1058 -126.4466 
1.0 0.4 0 -1.0 5.5e-08 1.179e-07 5.738e-04 31.8754 -126.4468 
1.0 0.42 0 -1.0 5.5e-08 2.299e-07 1.116e-03 32.6451 -126.4473 
1.0 0.44 0 -1.0 5.5e-08 4.482e-07 2.168e-03 33.4146 -126.4482 
1.0 0.46 0 -1.0 5.5e-08 8.719e-07 4.208e-03 34.1835 -126.4500 
1.0 0.48 0 -1.0 5.5e-08 1.690e-06 8.147e-03 34.9509 -126.4534 
1.0 0.5 0 -1.0 5.5e-08 3.252e-06 1.570e-02 35.7154 -126.4599 
1.0 0.52 0 -1.0 5.5e-08 6.173e-06 2.997e-02 36.4745 -126.4720 
1.0 0.54 0 -1.0 5.5e-08 1.144e-05 5.632e-02 37.2242 -126.4937 
1.0 0.56 0 -1.0 5.5e-08 2.041e-05 0.1032 37.9592 -126.5301 
1.0 0.58 0 -1.0 5.5e-08 3.447e-05 0.1821 38.6746 -126.5863 
1.0 0.6 0 -1.0 5.5e-08 5.435e-05 0.3069 39.3682 -126.6644 
1.0 0.62 0 -1.0 5.5e-08 7.968e-05 0.4912 40.0422 -126.7621 
1.0 0.64 0 -1.0 5.5e-08 1.091e-04 0.7463 40.7023 -126.8739 
1.0 0.66 0 -1.0 5.5e-08 1.410e-04 1.0792 41.3546 -126.9936 
1.0 0.68 0 -1.0 5.5e-08 1.742e-04 1.4912 42.0040 -127.1162 
1.0 0.7 0 -1.0 5.5e-08 2.077e-04 1.9790 42.6538 -127.2384 
1.0 0.72 0 -1.0 5.5e-08 2.411e-04 2.5363 43.3059 -127.3585 
1.0 0.74 0 -1.0 5.5e-08 2.744e-04 3.1550 43.9612 -127.4754 
1.0 0.76 0 -1.0 5.5e-08 3.074e-04 3.8271 44.6199 -127.5889 
1.0 0.78 0 -1.0 5.5e-08 3.401e-04 4.5450 45.2820 -127.6991 
1.0 0.8 0 -1.0 5.5e-08 3.726e-04 5.3023 45.9474 -127.8061 
1.0 0.82 0 -1.0 5.5e-08 4.049e-04 6.0933 46.6156 -127.9102 
1.0 0.84 0 -1.0 5.5e-08 4.370e-04 6.9132 47.2865 -128.0118 
1.0 0.86 0 -1.0 5.5e-08 4.690e-04 7.7581 47.9598 -128.1110 
1.0 0.88 0 -1.0 5.5e-08 5.008e-04 8.6245 48.6351 -128.2081 
1.0 0.9 0 -1.0 5.5e-08 5.325e-04 9.5098 49.3123 -128.3035 
1.0 0.92 0 -1.0 5.5e-08 5.641e-04 10.4116 49.9912 -128.3972 
1.0 0.94 0 -1.0 5.5e-08 5.955e-04 11.3280 50.6714 -128.4895 
1.0 0.96 0 -1.0 5.5e-08 6.268e-04 12.2571 51.3530 -128.5806 
1.0 0.98 0 -1.0 5.5e-08 6.579e-04 13.1977 52.0357 -128.6705 
1.0 1.0 0 -1.0 5.5e-08 6.890e-04 14.1485 52.7194 -128.7595 
1.0 1.02 0 -1.0 5.5e-08 7.199e-04 15.1085 53.4040 -128.8475 
1.0 1.04 0 -1.0 5.5e-08 7.507e-04 16.0767 54.0895 -128.9348 
1.0 1.06 0 -1.0 5.5e-08 7.813e-04 17.0525 54.7756 -129.0214 
1.0 1.08 0 -1.0 5.5e-08 8.119e-04 18.0350 55.4624 -129.1074 
1.0 1.1 0 -1.0 5.5e-08 8.423e-04 19.0237 56.1497 -129.1928 
1.0 1.12 0 -1.0 5.5e-08 8.726e-04 20.0181 56.8376 -129.2777 
1.0 1.14 0 -1.0 5.5e-08 9.028e-04 21.0177 57.5260 -129.3621 
1.0 1.16 0 -1.0 5.5e-08 9.328e-04 22.0220 58.2148 -129.4461 
1.0 1.18 0 -1.0 5.5e-08 9.627e-04 23.0308 58.9040 -129.5298 
1.0 1.2 0 -1.0 5.5e-08 9.925e-04 24.0437 59.5935 -129.6131 
1.0 1.22 0 -1.0 5.5e-08 1.022e-03 25.0604 60.2834 -129.6961 
1.0 1.24 0 -1.0 5.5e-08 1.052e-03 26.0805 60.9735 -129.7788 
1.0 1.26 0 -1.0 5.5e-08 1.081e-03 27.1040 61.6639 -129.8613 
1.0 1.28 0 -1.0 5.5e-08 1.110e-03 28.1305 62.3546 -129.9436 
1.0 1.3 0 -1.0 5.5e-08 1.140e-03 29.1598 63.0454 -130.0257 
1.0 1.32 0 -1.0 5.5e-08 1.169e-03 30.1916 63.7363 -130.1077 
1.0 1.34 0 -1.0 5.5e-08 1.198e-03 31.2257 64.4273 -130.1896 
1.0 1.36 0 -1.0 5.5e-08 1.226e-03 32.2620 65.1183 -130.2716 
1.0 1.38 0 -1.0 5.5e-08 1.255e-03 33.3001 65.8093 -130.3535 
1.0 1.4 0 -1.0 5.5e-08 1.284e-03 34.3400 66.5002 -130.4356 
1.0 1.42 0 -1.0 5.5e-08 1.312e-03 35.3816 67.1910 -130.5177 
1.0 1.44 0 -1.0 5.5e-08 1.341e-03 36.4246 67.8818 -130.5999 
1.0 1.46 0 -1.0 5.5e-08 1.369e-03 37.4689 68.5724 -130.6823 
1.0 1.48 0 -1.0 5.5e-08 1.397e-03 38.5145 69.2628 -130.7648 
1.0 -1.5 0 -1.5 5.5e-08 2.911e-14 1.385e-10 17.2808 -145.7781 
1.0 -1.48 0 -1.5 5.5e-08 2.914e-14 1.385e-10 17.2810 -145.7781 
1.0 -1.46 0 -1.5 5.5e-08 2.915e-14 1.385e-10 17.2813 -145.7781 
1.0 -1.44 0 -1.5 5.5e-08 2.914e-14 1.386e-10 17.2816 -145.7781 
1.0 -1.42 0 -1.5 5.5e-08 2.913e-14 1.386e-10 17.2819 -145.7781 
1.0 -1.4 0 -1.5 5.5e-08 2.915e-14 1.387e-10 17.2822 -145.7781 
1.0 -1.38 0 -1.5 5.5e-08 2.915e-14 1.387e-10 17.2826 -145.7781 
1.0 -1.36 0 -1.5 5.5e-08 2.916e-14 1.387e-10 17.2829 -145.7781 
1.0 -1.34 0 -1.5 5.5e-08 2.916e-14 1.388e-10 17.2832 -145.7781 
1.0 -1.32 0 -1.5 5.5e-08 2.920e-14 1.388e-10 17.2836 -145.7781 
1.0 -1.3 0 -1.5 5.5e-08 2.921e-14 1.389e-10 17.2840 -145.7781 
1.0 -1.28 0 -1.5 5.5e-08 2.922e-14 1.389e-10 17.2843 -145.7781 
1.0 -1.26 0 -1.5 5.5e-08 2.922e-14 1.389e-10 17.2847 -145.7781 
1.0 -1.24 0 -1.5 5.5e-08 2.922e-14 1.390e-10 17.2851 -145.7781 
1.0 -1.22 0 -1.5 5.5e-08 2.924e-14 1.390e-10 17.2855 -145.7781 
1.0 -1.2 0 -1.5 5.5e-08 2.926e-14 1.391e-10 17.2860 -145.7781 
1.0 -1.18 0 -1.5 5.5e-08 2.926e-14 1.391e-10 17.2864 -145.7781 
1.0 -1.16 0 -1.5 5.5e-08 2.928e-14 1.392e-10 17.2868 -145.7781 
1.0 -1.14 0 -1.5 5.5e-08 2.927e-14 1.392e-10 17.2873 -145.7781 
1.0 -1.12 0 -1.5 5.5e-08 2.931e-14 1.393e-10 17.2878 -145.7781 
1.0 -1.1 0 -1.5 5.5e-08 2.931e-14 1.394e-10 17.2883 -145.7781 
1.0 -1.08 0 -1.5 5.5e-08 2.932e-14 1.394e-10 17.2888 -145.7781 
1.0 -1.06 0 -1.5 5.5e-08 2.933e-14 1.395e-10 17.2894 -145.7781 
1.0 -1.04 0 -1.5 5.5e-08 2.935e-14 1.396e-10 17.2899 -145.7781 
1.0 -1.02 0 -1.5 5.5e-08 2.938e-14 1.396e-10 17.2905 -145.7781 
1.0 -1.0 0 -1.5 5.5e-08 2.939e-14 1.397e-10 17.2911 -145.7781 
1.0 -0.98 0 -1.5 5.5e-08 2.939e-14 1.398e-10 17.2917 -145.7781 
1.0 -0.96 0 -1.5 5.5e-08 2.941e-14 1.399e-10 17.2924 -145.7781 
1.0 -0.94 0 -1.5 5.5e-08 2.943e-14 1.399e-10 17.2931 -145.7781 
1.0 -0.92 0 -1.5 5.5e-08 2.945e-14 1.400e-10 17.2938 -145.7781 
1.0 -0.9 0 -1.5 5.5e-08 2.946e-14 1.401e-10 17.2945 -145.7781 
1.0 -0.88 0 -1.5 5.5e-08 2.948e-14 1.402e-10 17.2953 -145.7781 
1.0 -0.86 0 -1.5 5.5e-08 2.950e-14 1.403e-10 17.2961 -145.7781 
1.0 -0.84 0 -1.5 5.5e-08 2.951e-14 1.404e-10 17.2969 -145.7781 
1.0 -0.82 0 -1.5 5.5e-08 2.955e-14 1.405e-10 17.2978 -145.7781 
1.0 -0.8 0 -1.5 5.5e-08 2.957e-14 1.406e-10 17.2987 -145.7781 
1.0 -0.78 0 -1.5 5.5e-08 2.958e-14 1.408e-10 17.2997 -145.7781 
1.0 -0.76 0 -1.5 5.5e-08 2.962e-14 1.409e-10 17.3007 -145.7781 
1.0 -0.74 0 -1.5 5.5e-08 2.965e-14 1.410e-10 17.3018 -145.7781 
1.0 -0.72 0 -1.5 5.5e-08 2.969e-14 1.411e-10 17.3030 -145.7781 
1.0 -0.7 0 -1.5 5.5e-08 2.971e-14 1.413e-10 17.3041 -145.7781 
1.0 -0.68 0 -1.5 5.5e-08 2.974e-14 1.414e-10 17.3054 -145.7781 
1.0 -0.66 0 -1.5 5.5e-08 2.978e-14 1.416e-10 17.3067 -145.7781 
1.0 -0.64 0 -1.5 5.5e-08 2.982e-14 1.418e-10 17.3082 -145.7781 
1.0 -0.62 0 -1.5 5.5e-08 2.985e-14 1.420e-10 17.3097 -145.7781 
1.0 -0.6 0 -1.5 5.5e-08 2.991e-14 1.422e-10 17.3113 -145.7781 
1.0 -0.58 0 -1.5 5.5e-08 2.993e-14 1.424e-10 17.3130 -145.7781 
1.0 -0.56 0 -1.5 5.5e-08 3.000e-14 1.426e-10 17.3148 -145.7781 
1.0 -0.54 0 -1.5 5.5e-08 3.004e-14 1.428e-10 17.3167 -145.7781 
1.0 -0.52 0 -1.5 5.5e-08 3.009e-14 1.431e-10 17.3188 -145.7781 
1.0 -0.5 0 -1.5 5.5e-08 3.016e-14 1.434e-10 17.3211 -145.7781 
1.0 -0.48 0 -1.5 5.5e-08 3.022e-14 1.437e-10 17.3235 -145.7781 
1.0 -0.46 0 -1.5 5.5e-08 3.030e-14 1.440e-10 17.3261 -145.7781 
1.0 -0.44 0 -1.5 5.5e-08 3.036e-14 1.443e-10 17.3290 -145.7781 
1.0 -0.42 0 -1.5 5.5e-08 3.044e-14 1.448e-10 17.3321 -145.7781 
1.0 -0.4 0 -1.5 5.5e-08 3.053e-14 1.452e-10 17.3355 -145.7781 
1.0 -0.38 0 -1.5 5.5e-08 3.064e-14 1.456e-10 17.3392 -145.7781 
1.0 -0.36 0 -1.5 5.5e-08 3.076e-14 1.462e-10 17.3433 -145.7781 
1.0 -0.34 0 -1.5 5.5e-08 3.085e-14 1.467e-10 17.3479 -145.7781 
1.0 -0.32 0 -1.5 5.5e-08 3.101e-14 1.474e-10 17.3529 -145.7781 
1.0 -0.3 0 -1.5 5.5e-08 3.115e-14 1.481e-10 17.3586 -145.7781 
1.0 -0.28 0 -1.5 5.5e-08 3.133e-14 1.489e-10 17.3650 -145.7781 
1.0 -0.26 0 -1.5 5.5e-08 3.155e-14 1.499e-10 17.3723 -145.7781 
1.0 -0.24 0 -1.5 5.5e-08 3.177e-14 1.509e-10 17.3807 -145.7781 
1.0 -0.22 0 -1.5 5.5e-08 3.202e-14 1.522e-10 17.3903 -145.7781 
1.0 -0.2 0 -1.5 5.5e-08 3.236e-14 1.537e-10 17.4017 -145.7781 
1.0 -0.18 0 -1.5 5.5e-08 3.273e-14 1.555e-10 17.4151 -145.7781 
1.0 -0.16 0 -1.5 5.5e-08 3.320e-14 1.577e-10 17.4313 -145.7781 
1.0 -0.14 0 -1.5 5.5e-08 3.377e-14 1.604e-10 17.4511 -145.7781 
1.0 -0.12 0 -1.5 5.5e-08 3.449e-14 1.639e-10 17.4759 -145.7781 
1.0 -0.1 0 -1.5 5.5e-08 3.548e-14 1.685e-10 17.5078 -145.7781 
1.0 -0.08 0 -1.5 5.5e-08 3.682e-14 1.747e-10 17.5499 -145.7781 
1.0 -0.06 0 -1.5 5.5e-08 3.869e-14 1.837e-10 17.6078 -145.7781 
1.0 -0.04 0 -1.5 5.5e-08 4.157e-14 1.973e-10 17.6907 -145.7781 
1.0 -0.02 0 -1.5 5.5e-08 4.633e-14 2.197e-10 17.8151 -145.7781 
1.0 1.33226762955e-15 0 -1.5 5.5e-08 5.480e-14 2.596e-10 18.0081 -145.7781 
1.0 0.02 0 -1.5 5.5e-08 7.098e-14 3.359e-10 18.3060 -145.7781 
1.0 0.04 0 -1.5 5.5e-08 1.029e-13 4.859e-10 18.7330 -145.7781 
1.0 0.06 0 -1.5 5.5e-08 1.651e-13 7.779e-10 19.2774 -145.7781 
1.0 0.08 0 -1.5 5.5e-08 2.847e-13 1.337e-09 19.9039 -145.7781 
1.0 0.1 0 -1.5 5.5e-08 5.128e-13 2.400e-09 20.5808 -145.7781 
1.0 0.12 0 -1.5 5.5e-08 9.482e-13 4.423e-09 21.2880 -145.7781 
1.0 0.14 0 -1.5 5.5e-08 1.782e-12 8.285e-09 22.0139 -145.7781 
1.0 0.16 0 -1.5 5.5e-08 3.385e-12 1.568e-08 22.7519 -145.7781 
1.0 0.18 0 -1.5 5.5e-08 6.474e-12 2.989e-08 23.4979 -145.7781 
1.0 0.2 0 -1.5 5.5e-08 1.244e-11 5.725e-08 24.2497 -145.7781 
1.0 0.22 0 -1.5 5.5e-08 2.400e-11 1.101e-07 25.0055 -145.7781 
1.0 0.24 0 -1.5 5.5e-08 4.643e-11 2.121e-07 25.7643 -145.7781 
1.0 0.26 0 -1.5 5.5e-08 8.999e-11 4.097e-07 26.5255 -145.7781 
1.0 0.28 0 -1.5 5.5e-08 1.747e-10 7.924e-07 27.2886 -145.7781 
1.0 0.3 0 -1.5 5.5e-08 3.395e-10 1.535e-06 28.0530 -145.7781 
1.0 0.32 0 -1.5 5.5e-08 6.606e-10 2.976e-06 28.8186 -145.7781 
1.0 0.34 0 -1.5 5.5e-08 1.286e-09 5.774e-06 29.5851 -145.7781 
1.0 0.36 0 -1.5 5.5e-08 2.506e-09 1.121e-05 30.3525 -145.7781 
1.0 0.38 0 -1.5 5.5e-08 4.886e-09 2.178e-05 31.1204 -145.7781 
1.0 0.4 0 -1.5 5.5e-08 9.531e-09 4.234e-05 31.8889 -145.7781 
1.0 0.42 0 -1.5 5.5e-08 1.860e-08 8.233e-05 32.6579 -145.7781 
1.0 0.44 0 -1.5 5.5e-08 3.630e-08 1.601e-04 33.4273 -145.7782 
1.0 0.46 0 -1.5 5.5e-08 7.086e-08 3.116e-04 34.1969 -145.7783 
1.0 0.48 0 -1.5 5.5e-08 1.383e-07 6.063e-04 34.9667 -145.7786 
1.0 0.5 0 -1.5 5.5e-08 2.699e-07 1.179e-03 35.7365 -145.7791 
1.0 0.52 0 -1.5 5.5e-08 5.262e-07 2.293e-03 36.5061 -145.7801 
1.0 0.54 0 -1.5 5.5e-08 1.024e-06 4.454e-03 37.2750 -145.7820 
1.0 0.56 0 -1.5 5.5e-08 1.984e-06 8.626e-03 38.0423 -145.7856 
1.0 0.58 0 -1.5 5.5e-08 3.814e-06 1.662e-02 38.8065 -145.7925 
1.0 0.6 0 -1.5 5.5e-08 7.229e-06 3.172e-02 39.5650 -145.8053 
1.0 0.62 0 -1.5 5.5e-08 1.336e-05 5.954e-02 40.3136 -145.8280 
1.0 0.64 0 -1.5 5.5e-08 2.372e-05 0.1088 41.0471 -145.8661 
1.0 0.66 0 -1.5 5.5e-08 3.977e-05 0.1914 41.7605 -145.9244 
1.0 0.68 0 -1.5 5.5e-08 6.219e-05 0.3213 42.4520 -146.0046 
1.0 0.7 0 -1.5 5.5e-08 9.035e-05 0.5119 43.1244 -146.1040 
1.0 0.72 0 -1.5 5.5e-08 1.226e-04 0.7745 43.7833 -146.2170 
1.0 0.74 0 -1.5 5.5e-08 1.572e-04 1.1152 44.4350 -146.3373 
1.0 0.76 0 -1.5 5.5e-08 1.928e-04 1.5353 45.0841 -146.4602 
1.0 0.78 0 -1.5 5.5e-08 2.283e-04 2.0309 45.7340 -146.5825 
1.0 0.8 0 -1.5 5.5e-08 2.636e-04 2.5953 46.3862 -146.7024 
1.0 0.82 0 -1.5 5.5e-08 2.983e-04 3.2206 47.0416 -146.8192 
1.0 0.84 0 -1.5 5.5e-08 3.326e-04 3.8986 47.7006 -146.9326 
1.0 0.86 0 -1.5 5.5e-08 3.665e-04 4.6220 48.3629 -147.0426 
1.0 0.88 0 -1.5 5.5e-08 3.999e-04 5.3842 49.0284 -147.1494 
1.0 0.9 0 -1.5 5.5e-08 4.331e-04 6.1796 49.6968 -147.2534 
1.0 0.92 0 -1.5 5.5e-08 4.659e-04 7.0036 50.3678 -147.3548 
1.0 0.94 0 -1.5 5.5e-08 4.985e-04 7.8522 51.0412 -147.4539 
1.0 0.96 0 -1.5 5.5e-08 5.309e-04 8.7222 51.7167 -147.5510 
1.0 0.98 0 -1.5 5.5e-08 5.630e-04 9.6107 52.3939 -147.6463 
1.0 1.0 0 -1.5 5.5e-08 5.950e-04 10.5155 53.0728 -147.7400 
1.0 1.02 0 -1.5 5.5e-08 6.267e-04 11.4346 53.7531 -147.8323 
1.0 1.04 0 -1.5 5.5e-08 6.584e-04 12.3665 54.4347 -147.9233 
1.0 1.06 0 -1.5 5.5e-08 6.898e-04 13.3096 55.1175 -148.0133 
1.0 1.08 0 -1.5 5.5e-08 7.211e-04 14.2628 55.8012 -148.1022 
1.0 1.1 0 -1.5 5.5e-08 7.522e-04 15.2251 56.4858 -148.1903 
1.0 1.12 0 -1.5 5.5e-08 7.832e-04 16.1956 57.1712 -148.2776 
1.0 1.14 0 -1.5 5.5e-08 8.141e-04 17.1734 57.8573 -148.3642 
1.0 1.16 0 -1.5 5.5e-08 8.448e-04 18.1579 58.5441 -148.4502 
1.0 1.18 0 -1.5 5.5e-08 8.753e-04 19.1486 59.2314 -148.5357 
1.0 1.2 0 -1.5 5.5e-08 9.057e-04 20.1449 59.9193 -148.6206 
1.0 1.22 0 -1.5 5.5e-08 9.360e-04 21.1462 60.6076 -148.7051 
1.0 1.24 0 -1.5 5.5e-08 9.661e-04 22.1524 61.2964 -148.7891 
1.0 1.26 0 -1.5 5.5e-08 9.961e-04 23.1628 61.9855 -148.8728 
1.0 1.28 0 -1.5 5.5e-08 1.026e-03 24.1774 62.6750 -148.9562 
1.0 1.3 0 -1.5 5.5e-08 1.056e-03 25.1956 63.3648 -149.0393 
1.0 1.32 0 -1.5 5.5e-08 1.085e-03 26.2174 64.0550 -149.1220 
1.0 1.34 0 -1.5 5.5e-08 1.115e-03 27.2424 64.7453 -149.2045 
1.0 1.36 0 -1.5 5.5e-08 1.144e-03 28.2704 65.4359 -149.2868 
1.0 1.38 0 -1.5 5.5e-08 1.173e-03 29.3012 66.1268 -149.3689 
1.0 1.4 0 -1.5 5.5e-08 1.202e-03 30.3348 66.8178 -149.4508 
1.0 1.42 0 -1.5 5.5e-08 1.231e-03 31.3708 67.5091 -149.5325 
1.0 1.44 0 -1.5 5.5e-08 1.260e-03 32.4091 68.2004 -149.6140 
1.0 1.46 0 -1.5 5.5e-08 1.289e-03 33.4495 68.8919 -149.6955 
1.0 1.48 0 -1.5 5.5e-08 1.317e-03 34.4918 69.5835 -149.7770 
1.0 -1.5 0 -2.0 5.5e-08 2.339e-14 1.005e-10 19.9337 -165.1098 
1.0 -1.48 0 -2.0 5.5e-08 2.337e-14 1.005e-10 19.9339 -165.1098 
1.0 -1.46 0 -2.0 5.5e-08 2.341e-14 1.005e-10 19.9342 -165.1098 
1.0 -1.44 0 -2.0 5.5e-08 2.337e-14 1.005e-10 19.9345 -165.1098 
1.0 -1.42 0 -2.0 5.5e-08 2.341e-14 1.006e-10 19.9347 -165.1098 
1.0 -1.4 0 -2.0 5.5e-08 2.340e-14 1.006e-10 19.9350 -165.1098 
1.0 -1.38 0 -2.0 5.5e-08 2.341e-14 1.006e-10 19.9353 -165.1098 
1.0 -1.36 0 -2.0 5.5e-08 2.343e-14 1.007e-10 19.9356 -165.1098 
1.0 -1.34 0 -2.0 5.5e-08 2.343e-14 1.007e-10 19.9359 -165.1098 
1.0 -1.32 0 -2.0 5.5e-08 2.341e-14 1.007e-10 19.9363 -165.1098 
1.0 -1.3 0 -2.0 5.5e-08 2.343e-14 1.007e-10 19.9366 -165.1098 
1.0 -1.28 0 -2.0 5.5e-08 2.344e-14 1.008e-10 19.9369 -165.1098 
1.0 -1.26 0 -2.0 5.5e-08 2.345e-14 1.008e-10 19.9373 -165.1098 
1.0 -1.24 0 -2.0 5.5e-08 2.348e-14 1.008e-10 19.9376 -165.1098 
1.0 -1.22 0 -2.0 5.5e-08 2.348e-14 1.009e-10 19.9380 -165.1098 
1.0 -1.2 0 -2.0 5.5e-08 2.350e-14 1.009e-10 19.9384 -165.1098 
1.0 -1.18 0 -2.0 5.5e-08 2.348e-14 1.009e-10 19.9388 -165.1098 
1.0 -1.16 0 -2.0 5.5e-08 2.347e-14 1.010e-10 19.9392 -165.1098 
1.0 -1.14 0 -2.0 5.5e-08 2.348e-14 1.010e-10 19.9396 -165.1098 
1.0 -1.12 0 -2.0 5.5e-08 2.352e-14 1.010e-10 19.9400 -165.1098 
1.0 -1.1 0 -2.0 5.5e-08 2.353e-14 1.011e-10 19.9405 -165.1098 
1.0 -1.08 0 -2.0 5.5e-08 2.355e-14 1.011e-10 19.9409 -165.1098 
1.0 -1.06 0 -2.0 5.5e-08 2.353e-14 1.012e-10 19.9414 -165.1098 
1.0 -1.04 0 -2.0 5.5e-08 2.356e-14 1.012e-10 19.9419 -165.1098 
1.0 -1.02 0 -2.0 5.5e-08 2.358e-14 1.013e-10 19.9424 -165.1098 
1.0 -1.0 0 -2.0 5.5e-08 2.357e-14 1.013e-10 19.9429 -165.1098 
1.0 -0.98 0 -2.0 5.5e-08 2.356e-14 1.014e-10 19.9435 -165.1098 
1.0 -0.96 0 -2.0 5.5e-08 2.359e-14 1.014e-10 19.9441 -165.1098 
1.0 -0.94 0 -2.0 5.5e-08 2.362e-14 1.015e-10 19.9447 -165.1098 
1.0 -0.92 0 -2.0 5.5e-08 2.359e-14 1.015e-10 19.9453 -165.1098 
1.0 -0.9 0 -2.0 5.5e-08 2.364e-14 1.016e-10 19.9459 -165.1098 
1.0 -0.88 0 -2.0 5.5e-08 2.365e-14 1.016e-10 19.9466 -165.1098 
1.0 -0.86 0 -2.0 5.5e-08 2.366e-14 1.017e-10 19.9473 -165.1098 
1.0 -0.84 0 -2.0 5.5e-08 2.367e-14 1.017e-10 19.9480 -165.1098 
1.0 -0.82 0 -2.0 5.5e-08 2.369e-14 1.018e-10 19.9488 -165.1098 
1.0 -0.8 0 -2.0 5.5e-08 2.370e-14 1.019e-10 19.9496 -165.1098 
1.0 -0.78 0 -2.0 5.5e-08 2.371e-14 1.019e-10 19.9504 -165.1098 
1.0 -0.76 0 -2.0 5.5e-08 2.375e-14 1.020e-10 19.9513 -165.1098 
1.0 -0.74 0 -2.0 5.5e-08 2.374e-14 1.021e-10 19.9522 -165.1098 
1.0 -0.72 0 -2.0 5.5e-08 2.378e-14 1.022e-10 19.9531 -165.1098 
1.0 -0.7 0 -2.0 5.5e-08 2.380e-14 1.023e-10 19.9541 -165.1098 
1.0 -0.68 0 -2.0 5.5e-08 2.380e-14 1.024e-10 19.9552 -165.1098 
1.0 -0.66 0 -2.0 5.5e-08 2.383e-14 1.025e-10 19.9563 -165.1098 
1.0 -0.64 0 -2.0 5.5e-08 2.387e-14 1.026e-10 19.9574 -165.1098 
1.0 -0.62 0 -2.0 5.5e-08 2.390e-14 1.027e-10 19.9587 -165.1098 
1.0 -0.6 0 -2.0 5.5e-08 2.392e-14 1.028e-10 19.9600 -165.1098 
1.0 -0.58 0 -2.0 5.5e-08 2.395e-14 1.029e-10 19.9614 -165.1098 
1.0 -0.56 0 -2.0 5.5e-08 2.397e-14 1.031e-10 19.9628 -165.1098 
1.0 -0.54 0 -2.0 5.5e-08 2.400e-14 1.032e-10 19.9644 -165.1098 
1.0 -0.52 0 -2.0 5.5e-08 2.406e-14 1.034e-10 19.9660 -165.1098 
1.0 -0.5 0 -2.0 5.5e-08 2.407e-14 1.035e-10 19.9678 -165.1098 
1.0 -0.48 0 -2.0 5.5e-08 2.414e-14 1.037e-10 19.9697 -165.1098 
1.0 -0.46 0 -2.0 5.5e-08 2.417e-14 1.039e-10 19.9717 -165.1098 
1.0 -0.44 0 -2.0 5.5e-08 2.421e-14 1.040e-10 19.9739 -165.1098 
1.0 -0.42 0 -2.0 5.5e-08 2.426e-14 1.043e-10 19.9763 -165.1098 
1.0 -0.4 0 -2.0 5.5e-08 2.431e-14 1.045e-10 19.9788 -165.1098 
1.0 -0.38 0 -2.0 5.5e-08 2.437e-14 1.047e-10 19.9815 -165.1098 
1.0 -0.36 0 -2.0 5.5e-08 2.444e-14 1.050e-10 19.9845 -165.1098 
1.0 -0.34 0 -2.0 5.5e-08 2.450e-14 1.053e-10 19.9878 -165.1098 
1.0 -0.32 0 -2.0 5.5e-08 2.457e-14 1.056e-10 19.9914 -165.1098 
1.0 -0.3 0 -2.0 5.5e-08 2.468e-14 1.060e-10 19.9953 -165.1098 
1.0 -0.28 0 -2.0 5.5e-08 2.476e-14 1.064e-10 19.9997 -165.1098 
1.0 -0.26 0 -2.0 5.5e-08 2.488e-14 1.068e-10 20.0045 -165.1098 
1.0 -0.24 0 -2.0 5.5e-08 2.497e-14 1.073e-10 20.0099 -165.1098 
1.0 -0.22 0 -2.0 5.5e-08 2.511e-14 1.079e-10 20.0160 -165.1098 
1.0 -0.2 0 -2.0 5.5e-08 2.524e-14 1.085e-10 20.0229 -165.1098 
1.0 -0.18 0 -2.0 5.5e-08 2.546e-14 1.093e-10 20.0307 -165.1098 
1.0 -0.16 0 -2.0 5.5e-08 2.563e-14 1.102e-10 20.0398 -165.1098 
1.0 -0.14 0 -2.0 5.5e-08 2.588e-14 1.112e-10 20.0504 -165.1098 
1.0 -0.12 0 -2.0 5.5e-08 2.614e-14 1.124e-10 20.0628 -165.1098 
1.0 -0.1 0 -2.0 5.5e-08 2.651e-14 1.138e-10 20.0777 -165.1098 
1.0 -0.08 0 -2.0 5.5e-08 2.691e-14 1.156e-10 20.0958 -165.1098 
1.0 -0.06 0 -2.0 5.5e-08 2.745e-14 1.179e-10 20.1183 -165.1098 
1.0 -0.04 0 -2.0 5.5e-08 2.813e-14 1.208e-10 20.1468 -165.1098 
1.0 -0.02 0 -2.0 5.5e-08 2.903e-14 1.248e-10 20.1840 -165.1098 
1.0 1.33226762955e-15 0 -2.0 5.5e-08 3.036e-14 1.303e-10 20.2342 -165.1098 
1.0 0.02 0 -2.0 5.5e-08 3.229e-14 1.385e-10 20.3048 -165.1098 
1.0 0.04 0 -2.0 5.5e-08 3.531e-14 1.516e-10 20.4086 -165.1098 
1.0 0.06 0 -2.0 5.5e-08 4.056e-14 1.739e-10 20.5679 -165.1098 
1.0 0.08 0 -2.0 5.5e-08 5.035e-14 2.156e-10 20.8160 -165.1098 
1.0 0.1 0 -2.0 5.5e-08 6.945e-14 2.970e-10 21.1864 -165.1098 
1.0 0.12 0 -2.0 5.5e-08 1.070e-13 4.567e-10 21.6838 -165.1098 
1.0 0.14 0 -2.0 5.5e-08 1.797e-13 7.646e-10 22.2793 -165.1098 
