vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.7 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.657e-05 0. -1.2945 0. 7.045e-06 0.70000 0.7691 -9.546e-05
0.05 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.177e-05 0. -1.2716 0. 3.842e-06 5.0000e-02 1.0265 -0.7516
0.7 0.50202020202 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.397e-05 0. -1.3775 0. 7.725e-06 0.70000 0.8219 -9.948e-05
0.05 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.492e-05 0. -1.3545 0. 4.133e-06 5.0000e-02 1.1015 -0.8183
0.7 0.509090909091 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.179e-05 0. -1.4625 0. 8.444e-06 0.70000 0.8761 -1.036e-04
0.05 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.816e-05 0. -1.4394 0. 4.431e-06 5.0000e-02 1.1787 -0.8876
0.7 0.516161616162 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.000e-04 0. -1.5494 0. 9.202e-06 0.70000 0.9318 -1.079e-04
0.05 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.148e-05 0. -1.5263 0. 4.736e-06 5.0000e-02 1.2581 -0.9592
0.7 0.523232323232 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.087e-04 0. -1.6382 0. 9.998e-06 0.70000 0.9888 -1.125e-04
0.05 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.489e-05 0. -1.6151 0. 5.050e-06 5.0000e-02 1.3396 -1.0332
0.7 0.530303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.177e-04 0. -1.7288 0. 1.083e-05 0.70000 1.0472 -1.172e-04
0.05 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.837e-05 0. -1.7058 0. 5.370e-06 5.0000e-02 1.4232 -1.1095
0.7 0.537373737374 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.272e-04 0. -1.8213 0. 1.171e-05 0.70000 1.1068 -1.223e-04
0.05 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.194e-05 0. -1.7983 0. 5.698e-06 5.0000e-02 1.5087 -1.1880
0.7 0.544444444444 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.371e-04 0. -1.9155 0. 1.262e-05 0.70000 1.1678 -1.278e-04
0.05 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.557e-05 0. -1.8926 0. 6.032e-06 5.0000e-02 1.5962 -1.2686
0.7 0.551515151515 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.475e-04 0. -2.0114 0. 1.357e-05 0.70000 1.2300 -1.336e-04
