idsperum vfed vg qms vfes ids vgs_out vgs_noswap sweepvar qm qmd
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.3000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.4000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.5000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.6000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.7000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.8000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 7.9000e-09 2.6204 -1.412e-02
4.129e-04 -1.639e-03 0.3000 -4.1245 -0.1890 3.798e-05 0.5000 0.6890 8.0000e-09 2.6204 -1.412e-02
3.811e-04 -1.313e-03 0.2800 -3.8920 -0.2005 3.506e-05 0.4750 0.6755 8.1000e-09 2.4660 -1.046e-02
3.106e-04 -8.535e-04 0.2600 -3.3630 -0.1939 2.858e-05 0.4500 0.6439 8.2000e-09 2.1159 -5.307e-03
2.180e-04 -5.698e-04 0.2400 -2.6270 -0.1719 2.005e-05 0.4250 0.5970 8.3000e-09 1.6319 -2.125e-03
1.174e-04 -4.430e-04 0.2200 -1.7243 -0.1325 1.080e-05 0.4000 0.5325 8.4000e-09 1.0448 -7.036e-04
3.806e-05 -3.985e-04 0.2000 -0.8026 -7.630e-02 3.502e-06 0.3750 0.4513 8.5000e-09 0.4612 -2.046e-04
7.036e-06 -3.847e-04 0.1800 -0.2299 -2.266e-02 6.473e-07 0.3500 0.3727 8.6000e-09 0.1222 -4.925e-05
2.216e-06 -3.818e-04 0.1600 -8.692e-02 -6.967e-03 2.039e-07 0.3250 0.3320 8.7000e-09 4.464e-02 -1.715e-05
8.885e-07 -3.809e-04 0.1400 -3.787e-02 -3.212e-03 8.175e-08 0.3000 0.3032 8.8000e-09 1.919e-02 -7.080e-06
3.610e-07 -3.805e-04 0.1200 -1.612e-02 -1.585e-03 3.322e-08 0.2750 0.2766 8.9000e-09 8.117e-03 -2.899e-06
1.474e-07 -3.804e-04 0.1000 -6.743e-03 -8.871e-04 1.356e-08 0.2500 0.2509 9.0000e-09 3.393e-03 -1.184e-06
6.093e-08 -3.803e-04 8.000e-02 -2.820e-03 -5.934e-04 5.605e-09 0.2250 0.2256 9.1000e-09 1.425e-03 -4.886e-07
2.492e-08 -3.803e-04 6.000e-02 -1.160e-03 -4.688e-04 2.292e-09 0.2000 0.2005 9.2000e-09 5.931e-04 -1.996e-07
1.006e-08 -3.803e-04 4.000e-02 -4.695e-04 -4.168e-04 9.256e-10 0.1750 0.1754 9.3000e-09 2.475e-04 -8.057e-08
4.086e-09 -3.803e-04 2.000e-02 -1.909e-04 -3.958e-04 3.759e-10 0.1500 0.1504 9.4000e-09 1.078e-04 -3.272e-08
1.681e-09 -3.803e-04 0. -7.855e-05 -3.873e-04 1.546e-10 0.1250 0.1254 9.5000e-09 5.135e-05 -1.346e-08
6.843e-10 -3.803e-04 -2.000e-02 -3.199e-05 -3.837e-04 6.295e-11 0.1000 0.1004 9.6000e-09 2.776e-05 -5.478e-09
2.751e-10 -3.803e-04 -4.000e-02 -1.286e-05 -3.823e-04 2.531e-11 7.500e-02 7.538e-02 9.7000e-09 1.790e-05 -2.202e-09
1.126e-10 -3.803e-04 -6.000e-02 -5.266e-06 -3.817e-04 1.036e-11 5.000e-02 5.038e-02 9.8000e-09 1.379e-05 -9.018e-10
4.621e-11 -3.803e-04 -8.000e-02 -2.160e-06 -3.814e-04 4.251e-12 2.500e-02 2.538e-02 9.9000e-09 1.192e-05 -3.699e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.813e-04 1.698e-12 2.637e-12 3.813e-04 1.0000e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.0100e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.0200e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.692e-15 3.812e-04 1.0300e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.685e-15 3.812e-04 1.0400e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.692e-15 3.812e-04 1.0500e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.0600e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.706e-15 3.812e-04 1.0700e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.713e-15 3.812e-04 1.0800e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.711e-15 3.812e-04 1.0900e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.708e-15 3.812e-04 1.1000e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.706e-15 3.812e-04 1.1100e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.704e-15 3.812e-04 1.1200e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.701e-15 3.812e-04 1.1300e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.1400e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.1500e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.1600e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.1700e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.1800e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.1900e-08 1.095e-05 -1.477e-10
1.845e-11 -3.803e-04 -0.1000 -8.627e-07 -3.812e-04 1.698e-12 -1.699e-15 3.812e-04 1.2000e-08 1.095e-05 -1.477e-10
