vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.05 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.172e-06 0. -5.959e-02 0. 1.078e-07 5.0000e-02 -1.312e-02 -1.251e-02
0.7 0.325252525253 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.542e-06 0. -7.900e-02 0. 2.338e-07 0.70000 -1.039e-03 -8.738e-06
0.05 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.460e-06 0. -7.295e-02 0. 1.344e-07 5.0000e-02 -1.659e-02 -1.584e-02
0.7 0.332323232323 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.157e-06 0. -9.577e-02 0. 2.905e-07 0.70000 -1.260e-03 -1.064e-05
0.05 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.809e-06 0. -8.863e-02 0. 1.664e-07 5.0000e-02 -2.092e-02 -2.003e-02
0.7 0.339393939394 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.890e-06 0. -0.1149 0. 3.579e-07 0.70000 -1.512e-03 -1.280e-05
0.05 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.228e-06 0. -0.1069 0. 2.050e-07 5.0000e-02 -2.626e-02 -2.519e-02
0.7 0.346464646465 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.772e-06 0. -0.1370 0. 4.390e-07 0.70000 -1.803e-03 -1.527e-05
0.05 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.728e-06 0. -0.1279 0. 2.510e-07 5.0000e-02 -3.280e-02 -3.154e-02
0.7 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.835e-06 0. -0.1625 0. 5.368e-07 0.70000 -2.138e-03 -1.808e-05
0.05 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.318e-06 0. -0.1519 0. 3.052e-07 5.0000e-02 -4.074e-02 -3.927e-02
0.7 0.360606060606 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.048e-06 0. -0.1902 0. 6.484e-07 0.70000 -2.502e-03 -2.109e-05
0.05 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.007e-06 0. -0.1789 0. 3.686e-07 5.0000e-02 -5.037e-02 -4.867e-02
0.7 0.367676767677 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 8.483e-06 0. -0.2214 0. 7.804e-07 0.70000 -2.913e-03 -2.440e-05
0.05 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 4.804e-06 0. -0.2091 0. 4.420e-07 5.0000e-02 -6.182e-02 -5.988e-02
0.7 0.374747474747 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.015e-05 0. -0.2559 0. 9.335e-07 0.70000 -3.366e-03 -2.796e-05
0.05 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 5.724e-06 0. -0.2425 0. 5.266e-07 5.0000e-02 -7.537e-02 -7.316e-02
0.7 0.381818181818 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.205e-05 0. -0.2935 0. 1.109e-06 0.70000 -3.861e-03 -3.173e-05
0.05 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 6.761e-06 0. -0.2792 0. 6.220e-07 5.0000e-02 -9.140e-02 -8.892e-02
0.7 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.424e-05 0. -0.3345 0. 1.310e-06 0.70000 -4.400e-03 -3.567e-05
0.05 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 7.933e-06 0. -0.3192 0. 7.299e-07 5.0000e-02 -0.1100 -0.1072
0.7 0.39595959596 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.671e-05 0. -0.3786 0. 1.537e-06 0.70000 -4.979e-03 -3.974e-05
0.05 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 9.240e-06 0. -0.3624 0. 8.501e-07 5.0000e-02 -0.1313 -0.1282
0.7 0.40303030303 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.956e-05 0. -0.4270 0. 1.799e-06 0.70000 -5.614e-03 -4.398e-05
0.05 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.069e-05 0. -0.4087 0. 9.831e-07 5.0000e-02 -0.1555 -0.1521
0.7 0.410101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.258e-05 0. -0.4761 0. 2.078e-06 0.70000 -6.259e-03 -4.811e-05
0.05 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.226e-05 0. -0.4578 0. 1.128e-06 5.0000e-02 -0.1825 -0.1789
0.7 0.417171717172 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.602e-05 0. -0.5294 0. 2.394e-06 0.70000 -6.958e-03 -5.234e-05
0.05 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.398e-05 0. -0.5101 0. 1.286e-06 5.0000e-02 -0.2128 -0.2089
0.7 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.982e-05 0. -0.5855 0. 2.743e-06 0.70000 -7.695e-03 -5.657e-05
0.05 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.587e-05 0. -0.5665 0. 1.460e-06 5.0000e-02 -0.2471 -0.2429
0.7 0.431313131313 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 3.388e-05 0. -0.6432 0. 3.117e-06 0.70000 -8.451e-03 -6.067e-05
