vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qmfe2 vgn1 qmfe1 qms vfes ids qmsguessd vgn2 qmsguesss qgi sweepvar qm qmd vgs
-0.7 -0.579797979798 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.310e-04 0. -3.4818 24.9837 -6.0307 -1.8724 0. -1.205e-05 -2.900e-04 20.0503 -1.8360 -2.855e-18 -0.70000 -2.471e-02 -2.895e-04 0.5798
-0.7 -0.586868686869 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.393e-04 0. -3.4818 25.1563 -6.0307 -1.9584 0. -1.282e-05 -3.045e-04 20.2229 -1.9251 -2.994e-18 -0.70000 -2.585e-02 -3.039e-04 0.5868
-0.7 -0.593939393939 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.491e-04 0. -3.4818 25.3508 -6.0307 -2.0579 0. -1.371e-05 -3.224e-04 20.4173 -2.0308 -3.156e-18 -0.70000 -2.717e-02 -3.218e-04 0.5948
-0.7 -0.60101010101 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.569e-04 0. -3.4818 25.5013 -6.0307 -2.1374 0. -1.444e-05 -3.381e-04 20.5678 -2.1165 -3.285e-18 -0.70000 -2.822e-02 -3.374e-04 0.6010
-0.7 -0.608080808081 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.660e-04 0. -3.4818 25.6694 -6.0307 -2.2281 0. -1.528e-05 -3.572e-04 20.7359 -2.2155 -3.433e-18 -0.70000 -2.942e-02 -3.564e-04 0.6080
-0.7 -0.615151515152 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.755e-04 0. -3.4818 25.8368 -6.0307 -2.3212 0. -1.615e-05 -3.785e-04 20.9034 -2.3177 -3.585e-18 -0.70000 -3.066e-02 -3.777e-04 0.6152
-0.7 -0.622222222222 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.850e-04 0. -3.4818 25.9986 -6.0307 -2.4138 0. -1.702e-05 -4.017e-04 21.0652 -2.4198 -3.736e-18 -0.70000 -3.189e-02 -4.008e-04 0.6221
-0.7 -0.629292929293 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 1.946e-04 0. -3.4818 26.1580 -6.0307 -2.5068 0. -1.791e-05 -4.266e-04 21.2246 -2.5225 -3.888e-18 -0.70000 -3.313e-02 -4.255e-04 0.6290
-0.7 -0.636363636364 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.050e-04 0. -3.4818 26.3231 -6.0307 -2.6063 0. -1.886e-05 -4.560e-04 21.3897 -2.6323 -4.051e-18 -0.70000 -3.445e-02 -4.547e-04 0.6364
-0.7 -0.643434343434 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.153e-04 0. -3.4818 26.4803 -6.0307 -2.7039 0. -1.981e-05 -4.877e-04 21.5469 -2.7396 -4.211e-18 -0.70000 -3.576e-02 -4.862e-04 0.6434
-0.7 -0.650505050505 0 0 2e-08 -3249270000.0 2.41166e+13 0.0 2.258e-04 0. -3.4818 26.6336 -6.0307 -2.8024 0. -2.077e-05 -5.233e-04 21.7002 -2.8476 -4.373e-18 -0.70000 -3.708e-02 -5.216e-04 0.6505
