vd vg vs vb l alpha1_p alpha11_p t_fe idsperum vfed qms vfes ids sweepvar qm qmd
0.5 0.338383838384 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.798e-06 -3.819e-04 -0.1431 -1.313e-02 3.494e-07 0.50000 -1.885e-03 -1.859e-05
0.05 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.545e-06 -2.583e-03 -0.1351 -1.238e-02 2.341e-07 5.0000e-02 -2.624e-02 -2.480e-02
0.5 0.343434343434 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.555e-06 -3.821e-04 -0.1712 -1.563e-02 4.191e-07 0.50000 -2.254e-03 -2.066e-05
0.05 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.058e-06 -3.007e-03 -0.1615 -1.472e-02 2.813e-07 5.0000e-02 -3.129e-02 -2.957e-02
0.5 0.348484848485 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.434e-06 -3.823e-04 -0.2038 -1.854e-02 4.999e-07 0.50000 -2.682e-03 -2.252e-05
0.05 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.670e-06 -3.503e-03 -0.1928 -1.749e-02 3.376e-07 5.0000e-02 -3.722e-02 -3.516e-02
0.5 0.353535353535 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.459e-06 -3.824e-04 -0.2422 -2.194e-02 5.942e-07 0.50000 -3.183e-03 -2.406e-05
0.05 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.421e-06 -4.094e-03 -0.2312 -2.089e-02 4.068e-07 5.0000e-02 -4.427e-02 -4.180e-02
0.5 0.358585858586 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.840e-06 -3.825e-04 -0.2943 -2.656e-02 7.212e-07 0.50000 -3.865e-03 -2.526e-05
0.05 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.339e-06 -4.795e-03 -0.2780 -2.503e-02 4.912e-07 5.0000e-02 -5.268e-02 -4.970e-02
0.5 0.363636363636 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.464e-06 -3.825e-04 -0.3567 -3.208e-02 8.706e-07 0.50000 -4.680e-03 -2.564e-05
0.05 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.487e-06 -5.625e-03 -0.3367 -3.019e-02 5.968e-07 5.0000e-02 -6.267e-02 -5.905e-02
0.5 0.368686868687 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.151e-05 -3.825e-04 -0.4375 -3.918e-02 1.059e-06 0.50000 -5.733e-03 -2.496e-05
0.05 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.934e-06 -6.601e-03 -0.4110 -3.671e-02 7.299e-07 5.0000e-02 -7.448e-02 -7.003e-02
0.5 0.373737373737 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.409e-05 -3.823e-04 -0.5432 -4.841e-02 1.296e-06 0.50000 -7.110e-03 -2.293e-05
0.05 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.838e-06 -7.776e-03 -0.5100 -4.535e-02 9.051e-07 5.0000e-02 -8.884e-02 -8.327e-02
0.5 0.378787878788 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.767e-05 -3.820e-04 -0.6992 -6.186e-02 1.626e-06 0.50000 -9.141e-03 -1.905e-05
0.05 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.248e-05 -9.183e-03 -0.6506 -5.749e-02 1.148e-06 5.0000e-02 -0.1063 -9.912e-02
0.5 0.383838383838 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.270e-05 -3.815e-04 -0.9411 -8.220e-02 2.089e-06 0.50000 -1.229e-02 -1.343e-05
0.05 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.629e-05 -1.081e-02 -0.8627 -7.541e-02 1.499e-06 5.0000e-02 -0.1271 -0.1174
0.5 0.388888888889 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.090e-05 -3.809e-04 -1.3814 -0.1169 2.843e-06 0.50000 -1.803e-02 -6.924e-06
0.05 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.255e-05 -1.270e-02 -1.2325 -0.1052 2.075e-06 5.0000e-02 -0.1530 -0.1387
0.5 0.393939393939 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.215e-05 -3.806e-04 -1.9151 -0.1535 3.878e-06 0.50000 -2.499e-02 -3.542e-06
0.05 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 3.286e-05 -1.509e-02 -1.7983 -0.1457 3.023e-06 5.0000e-02 -0.1871 -0.1658
0.5 0.39898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.225e-05 -3.805e-04 -2.2435 -0.1721 4.807e-06 0.50000 -2.927e-02 -2.702e-06
0.05 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 4.307e-05 -1.794e-02 -2.1913 -0.1690 3.963e-06 5.0000e-02 -0.2239 -0.1979
0.5 0.40404040404 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.237e-05 -3.805e-04 -2.4828 -0.1834 5.738e-06 0.50000 -3.239e-02 -2.437e-06
0.05 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 5.203e-05 -2.143e-02 -2.4390 -0.1811 4.786e-06 5.0000e-02 -0.2661 -0.2373
0.5 0.409090909091 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.194e-05 -3.805e-04 -2.6612 -0.1905 6.618e-06 0.50000 -3.472e-02 -2.381e-06
0.05 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.071e-05 -2.565e-02 -2.6282 -0.1889 5.585e-06 5.0000e-02 -0.3157 -0.2851
0.5 0.414141414141 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.120e-05 -3.805e-04 -2.8055 -0.1953 7.471e-06 0.50000 -3.661e-02 -2.411e-06
0.05 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 6.967e-05 -3.098e-02 -2.7900 -0.1945 6.410e-06 5.0000e-02 -0.3776 -0.3457
0.5 0.419191919192 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.229e-05 -3.805e-04 -2.9531 -0.1992 8.491e-06 0.50000 -3.853e-02 -2.511e-06
0.05 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 7.897e-05 -3.781e-02 -2.9337 -0.1985 7.265e-06 5.0000e-02 -0.4562 -0.4235
0.5 0.424242424242 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.039e-04 -3.805e-04 -3.0862 -0.2020 9.557e-06 0.50000 -4.027e-02 -2.653e-06
0.05 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 8.886e-05 -4.674e-02 -3.0666 -0.2014 8.175e-06 5.0000e-02 -0.5592 -0.5260
0.5 0.429292929293 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.157e-04 -3.805e-04 -3.2057 -0.2038 1.064e-05 0.50000 -4.183e-02 -2.825e-06
0.05 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 9.980e-05 -5.906e-02 -3.1957 -0.2035 9.182e-06 5.0000e-02 -0.7020 -0.6690
0.5 0.434343434343 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.272e-04 -3.805e-04 -3.3108 -0.2048 1.170e-05 0.50000 -4.320e-02 -3.108e-06
0.05 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.098e-04 -7.820e-02 -3.3054 -0.2047 1.010e-05 5.0000e-02 -0.9276 -0.8962
0.5 0.439393939394 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.364e-04 -3.806e-04 -3.3876 -0.2052 1.255e-05 0.50000 -4.420e-02 -3.465e-06
0.05 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.165e-04 -0.1095 -3.3845 -0.2051 1.071e-05 5.0000e-02 -1.3158 -1.2885
0.5 0.444444444444 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.463e-04 -3.806e-04 -3.4648 -0.2053 1.346e-05 0.50000 -4.521e-02 -3.912e-06
0.05 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.212e-04 -0.1474 -3.4594 -0.2053 1.115e-05 5.0000e-02 -1.8458 -1.8245
0.5 0.449494949495 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.562e-04 -3.807e-04 -3.5370 -0.2051 1.437e-05 0.50000 -4.615e-02 -4.383e-06
0.05 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.251e-04 -0.1695 -3.5360 -0.2052 1.151e-05 5.0000e-02 -2.2181 -2.2007
0.5 0.454545454545 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.675e-04 -3.807e-04 -3.6136 -0.2046 1.541e-05 0.50000 -4.715e-02 -4.974e-06
0.05 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.287e-04 -0.1817 -3.6103 -0.2047 1.184e-05 5.0000e-02 -2.4675 -2.4523
0.5 0.459595959596 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.786e-04 -3.808e-04 -3.6850 -0.2038 1.643e-05 0.50000 -4.808e-02 -5.638e-06
0.05 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.321e-04 -0.1896 -3.6822 -0.2040 1.215e-05 5.0000e-02 -2.6599 -2.6464
0.5 0.464646464646 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.898e-04 -3.808e-04 -3.7529 -0.2028 1.746e-05 0.50000 -4.897e-02 -6.411e-06
0.05 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.354e-04 -0.1950 -3.7515 -0.2031 1.246e-05 5.0000e-02 -2.8191 -2.8068
0.5 0.469696969697 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.012e-04 -3.809e-04 -3.8184 -0.2016 1.851e-05 0.50000 -4.982e-02 -7.322e-06
0.05 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.385e-04 -0.1988 -3.8177 -0.2019 1.274e-05 5.0000e-02 -2.9562 -2.9448
0.5 0.474747474747 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.127e-04 -3.810e-04 -3.8810 -0.2003 1.957e-05 0.50000 -5.064e-02 -8.358e-06
0.05 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.414e-04 -0.2014 -3.8812 -0.2006 1.301e-05 5.0000e-02 -3.0777 -3.0671
0.5 0.479797979798 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.241e-04 -3.811e-04 -3.9401 -0.1988 2.062e-05 0.50000 -5.142e-02 -9.589e-06
0.05 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.442e-04 -0.2033 -3.9416 -0.1991 1.327e-05 5.0000e-02 -3.1856 -3.1756
0.5 0.484848484848 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.357e-04 -3.812e-04 -3.9979 -0.1971 2.169e-05 0.50000 -5.217e-02 -1.105e-05
0.05 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.468e-04 -0.2044 -4.0011 -0.1975 1.350e-05 5.0000e-02 -3.2876 -3.2781
0.5 0.489898989899 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.479e-04 -3.814e-04 -4.0556 -0.1952 2.280e-05 0.50000 -5.292e-02 -1.276e-05
0.05 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.492e-04 -0.2051 -4.0577 -0.1957 1.373e-05 5.0000e-02 -3.3804 -3.3715
0.5 0.494949494949 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.596e-04 -3.816e-04 -4.1091 -0.1933 2.388e-05 0.50000 -5.362e-02 -1.476e-05
0.05 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 1.516e-04 -0.2053 -4.1125 -0.1938 1.395e-05 5.0000e-02 -3.4669 -3.4584
0.5 0.5 0 0 2e-08 -3249270000.0 2.41166e+13 1e-08 2.715e-04 -3.818e-04 -4.1613 -0.1913 2.498e-05 0.50000 -5.431e-02 -1.703e-05
